"freq","word1","word2","word3","word4"
"2","to","stay","for","the"
"2","to","stay","in","school"
"4","to","stay","in","the"
"2","to","stay","in","touch"
"2","to","stay","motivated","to"
"2","to","stay","on","the"
"3","to","stay","out","of"
"4","to","step","back","and"
"3","to","step","in","and"
"2","to","step","it","up"
"2","to","step","up","and"
"2","to","step","up","the"
"2","to","stick","to","the"
"3","to","stop","by","one"
"2","to","students","and","their"
"2","to","study","in","the"
"2","to","take","a","few"
"2","to","take","a","look"
"4","to","take","a","picture"
"2","to","take","a","shower"
"7","to","take","advantage","of"
"9","to","take","care","of"
"2","to","take","control","of"
"2","to","take","it","to"
"2","to","take","lots","of"
"2","to","take","off","their"
"2","to","take","our","own"
"2","to","take","out","the"
"8","to","take","over","the"
"4","to","take","part","in"
"3","to","take","pictures","of"
"4","to","take","the","lead"
"2","to","take","the","same"
"2","to","take","the","stage"
"2","to","take","the","unk"
"2","to","take","their","unk"
"3","to","take","time","to"
"3","to","take","to","the"
"2","to","take","up","the"
"2","to","talk","about","and"
"2","to","talk","about","how"
"2","to","talk","about","it"
"4","to","talk","about","the"
"2","to","talk","about","their"
"2","to","talk","to","an"
"3","to","talk","to","me"
"4","to","talk","to","the"
"2","to","talk","to","us"
"5","to","talk","to","you"
"2","to","talk","with","you"
"2","to","taste","with","salt"
"2","to","tell","a","story"
"2","to","tell","ade","the"
"2","to","tell","her","i"
"2","to","tell","me","how"
"2","to","tell","me","i"
"4","to","tell","me","something"
"3","to","tell","me","that"
"2","to","tell","our","kids"
"2","to","tell","the","story"
"2","to","tell","u","that"
"2","to","tell","us","about"
"2","to","tell","us","what"
"4","to","tell","you","that"
"2","to","tell","you","the"
"2","to","tell","you","which"
"2","to","terms","on","a"
"2","to","thank","everyone","who"
"2","to","thanks","for","the"
"2","to","the","absence","of"
"2","to","the","alzheimer's","association"
"2","to","the","announcement","by"
"4","to","the","associated","press"
"5","to","the","back","of"
"6","to","the","best","of"
"2","to","the","big","east"
"4","to","the","board","of"
"4","to","the","bottom","of"
"3","to","the","center","of"
"2","to","the","central","government"
"2","to","the","challenge","of"
"2","to","the","children","and"
"2","to","the","children","of"
"3","to","the","conclusion","that"
"2","to","the","custody","of"
"2","to","the","daycare","centre"
"2","to","the","department","of"
"2","to","the","dismay","of"
"2","to","the","east","and"
"2","to","the","edge","of"
"4","to","the","emergency","room"
"4","to","the","end","of"
"2","to","the","exclusion","of"
"8","to","the","fact","that"
"2","to","the","fair","with"
"2","to","the","family","and"
"2","to","the","federal","government"
"2","to","the","final","four"
"3","to","the","finish","line"
"2","to","the","friends","who"
"2","to","the","game","on"
"3","to","the","general","public"
"2","to","the","gospel","being"
"2","to","the","grocery","store"
"3","to","the","ground","in"
"2","to","the","head","of"
"2","to","the","heart","of"
"2","to","the","high","school"
"2","to","the","human","race"
"2","to","the","hunger","games"
"2","to","the","idea","of"
"2","to","the","idea","that"
"2","to","the","joys","of"
"2","to","the","judge","the"
"2","to","the","junction","with"
"2","to","the","kids","who"
"2","to","the","kitchen","and"
"2","to","the","l","a"
"4","to","the","land","of"
"3","to","the","left","and"
"2","to","the","library","to"
"2","to","the","likes","of"
"3","to","the","list","of"
"2","to","the","local","unk"
"2","to","the","locker","room"
"3","to","the","lord","and"
"2","to","the","lord","for"
"2","to","the","loss","of"
"3","to","the","moon","and"
"2","to","the","nearest","whole"
"2","to","the","new","one"
"2","to","the","new","platform"
"2","to","the","new","unk"
"6","to","the","new","york"
"6","to","the","next","level"
"2","to","the","next","one"
"2","to","the","number","of"
"2","to","the","other","end"
"2","to","the","pan","and"
"2","to","the","people","in"
"3","to","the","people","who"
"2","to","the","playoffs","in"
"2","to","the","point","of"
"5","to","the","point","that"
"8","to","the","point","where"
"4","to","the","police","station"
"2","to","the","polls","and"
"2","to","the","public","and"
"2","to","the","public","with"
"2","to","the","purchase","of"
"2","to","the","quality","of"
"3","to","the","question","of"
"2","to","the","red","sox"
"2","to","the","region's","core"
"3","to","the","report","the"
"4","to","the","rest","of"
"2","to","the","rhythm","of"
"3","to","the","right","of"
"2","to","the","rogers","trough"
"2","to","the","same","school"
"2","to","the","scene","and"
"2","to","the","side","of"
"3","to","the","size","of"
"2","to","the","sound","of"
"2","to","the","south","side"
"2","to","the","space","station"
"2","to","the","state","at"
"2","to","the","summit","of"
"6","to","the","super","bowl"
"3","to","the","supreme","court"
"2","to","the","the","unk"
"2","to","the","times","on"
"4","to","the","to","the"
"2","to","the","top","of"
"2","to","the","train","station"
"11","to","the","u","s"
"4","to","the","united","states"
"3","to","the","university","of"
"10","to","the","unk","and"
"2","to","the","unk","as"
"2","to","the","unk","but"
"2","to","the","unk","grounds"
"12","to","the","unk","of"
"3","to","the","unk","on"
"2","to","the","unk","or"
"4","to","the","unk","that"
"3","to","the","unk","the"
"2","to","the","unk","theater"
"2","to","the","unk","this"
"8","to","the","unk","unk"
"2","to","the","unk","will"
"2","to","the","way","they"
"2","to","the","wedding","unk"
"2","to","the","west","and"
"2","to","the","west","coast"
"2","to","the","west","of"
"2","to","the","whole","thing"
"2","to","the","winner","of"
"5","to","the","world","of"
"2","to","the","world","on"
"2","to","the","world","trade"
"2","to","their","highest","level"
"2","to","them","and","they"
"3","to","think","about","how"
"4","to","think","about","it"
"6","to","think","about","the"
"2","to","think","about","what"
"3","to","think","i","was"
"2","to","think","it","is"
"3","to","think","it","was"
"3","to","think","of","a"
"5","to","think","of","it"
"2","to","think","of","something"
"3","to","think","of","the"
"2","to","this","day","i"
"2","to","this","place","i"
"2","to","this","point","in"
"2","to","those","of","you"
"4","to","those","who","are"
"2","to","those","who","do"
"2","to","those","who","don't"
"2","to","those","who","live"
"2","to","those","who","need"
"2","to","tie","the","game"
"2","to","train","your","dragon"
"2","to","try","and","get"
"5","to","try","and","make"
"2","to","try","and","unk"
"3","to","try","it","out"
"2","to","try","something","new"
"2","to","try","to","add"
"2","to","try","to","find"
"2","to","try","to","make"
"2","to","try","to","put"
"3","to","try","to","unk"
"2","to","turn","around","a"
"2","to","turn","around","and"
"2","to","turn","on","the"
"2","to","undergo","a","magnetic"
"2","to","undermine","the","ideals"
"2","to","unk","a","unk"
"3","to","unk","aan","zee"
"2","to","unk","action","with"
"2","to","unk","and","the"
"3","to","unk","and","unk"
"4","to","unk","at","the"
"2","to","unk","com","to"
"2","to","unk","for","the"
"2","to","unk","for","your"
"2","to","unk","from","unk"
"2","to","unk","her","to"
"2","to","unk","him","i'm"
"2","to","unk","if","you"
"5","to","unk","in","a"
"4","to","unk","in","the"
"2","to","unk","is","a"
"2","to","unk","it","and"
"2","to","unk","it","was"
"6","to","unk","on","the"
"3","to","unk","or","unk"
"2","to","unk","org","for"
"2","to","unk","the","end"
"8","to","unk","the","unk"
"6","to","unk","to","the"
"2","to","unk","too","i"
"6","to","unk","unk","and"
"2","to","unk","unk","com"
"2","to","unk","unk","from"
"2","to","unk","unk","said"
"2","to","unk","unk","the"
"3","to","unk","unk","unk"
"3","to","unk","up","the"
"3","to","unk","who","unk"
"2","to","unk","your","unk"
"3","to","use","a","unk"
"2","to","use","it","on"
"2","to","use","my","new"
"2","to","use","some","of"
"2","to","use","their","own"
"2","to","use","this","word"
"2","to","vegas","for","the"
"2","to","vote","for","him"
"2","to","vote","on","the"
